setting,qs,seed,dim,scope,group,n_kernels,rho_ktaA_svc,rho_rank_svc,rho_ktaA_gpc,rho_rank_gpc
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,999,12,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-0.7999999999999999,1.0,-1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,4,all,unsw_dos_m2_centroid,11,0.42438195472613194,0.38241011304992106,0.9339431975353206,0.7927127627860772
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,4,classical,unsw_dos_m2_centroid,7,0.8964214570007952,0.8964214570007952,0.9910312089651149,0.9910312089651149
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,4,quantum,unsw_dos_m2_centroid,4,-0.7999999999999999,-0.39999999999999997,0.19999999999999998,-1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,6,all,unsw_dos_m2_centroid,11,0.6674238124719146,0.3527811580208692,0.9727272727272729,0.7454545454545456
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,6,classical,unsw_dos_m2_centroid,7,0.9063269671749657,0.9063269671749657,0.9642857142857145,1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,6,quantum,unsw_dos_m2_centroid,4,0.39999999999999997,-0.7999999999999999,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,8,all,unsw_dos_m2_centroid,11,0.564911687264685,0.31486880929507033,0.9363636363636365,0.6363636363636364
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,8,classical,unsw_dos_m2_centroid,7,0.7412493166611013,0.7412493166611013,0.8928571428571429,0.9642857142857145
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,8,quantum,unsw_dos_m2_centroid,4,0.316227766016838,-0.316227766016838,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,10,all,unsw_dos_m2_centroid,11,0.6498316885543886,0.11521838449545894,0.9066082746806284,0.4965844318602437
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,10,classical,unsw_dos_m2_centroid,7,0.7297691588509918,0.7297691588509918,0.9369749612033814,0.9910312089651149
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,10,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-1.0,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,12,all,unsw_dos_m2_centroid,11,0.9583987367104251,0.36288884205540367,0.9795014022931412,0.5193635342391539
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,12,classical,unsw_dos_m2_centroid,7,0.9063269671749657,0.9063269671749657,0.9549937104572925,0.900937462695559
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,12,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-0.7999999999999999,1.0,-1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,4,all,unsw_dos_m2_centroid,11,0.34976534730175707,0.31712058155359313,0.7517103785040387,0.701596353270436
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,4,classical,unsw_dos_m2_centroid,7,0.9063269671749657,0.9063269671749657,0.9910312089651149,0.9910312089651149
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,4,quantum,unsw_dos_m2_centroid,4,0.316227766016838,-0.9486832980505139,1.0,-0.19999999999999998
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,6,all,unsw_dos_m2_centroid,11,0.6452022747411865,0.33932860375277213,0.8428267880196796,0.5968124823274489
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,6,classical,unsw_dos_m2_centroid,7,0.8964214570007952,0.8964214570007952,0.9910312089651149,0.9910312089651149
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,6,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-1.0,0.39999999999999997,-0.7999999999999999
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,8,all,unsw_dos_m2_centroid,11,0.7187383157900842,0.2627112464612032,0.9454545454545454,0.6000000000000001
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,8,classical,unsw_dos_m2_centroid,7,0.9063269671749657,0.9063269671749657,0.9642857142857145,1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,8,quantum,unsw_dos_m2_centroid,4,0.9486832980505139,-0.9486832980505139,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,10,all,unsw_dos_m2_centroid,11,0.6867015715929353,0.19356688595237104,0.8109360446892052,0.3872447404414744
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,10,classical,unsw_dos_m2_centroid,7,0.8794653965640158,0.8046172777075038,0.9369749612033814,0.9910312089651149
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,10,quantum,unsw_dos_m2_centroid,4,0.39999999999999997,-0.7999999999999999,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,12,all,unsw_dos_m2_centroid,11,0.9397890525024557,0.353583999951419,0.961278120390013,0.5011402523360258
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,12,classical,unsw_dos_m2_centroid,7,0.9063269671749657,0.9063269671749657,0.9549937104572925,0.900937462695559
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,12,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-1.0,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,4,all,unsw_dos_m2_centroid,11,0.4419799999392736,0.3768461052113807,0.9,0.8636363636363636
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,4,classical,unsw_dos_m2_centroid,7,0.8669214468630109,0.8669214468630109,0.9642857142857145,0.9642857142857145
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,4,quantum,unsw_dos_m2_centroid,4,-0.7999999999999999,-0.39999999999999997,-0.39999999999999997,-0.7999999999999999
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,6,all,unsw_dos_m2_centroid,11,0.46790960017870326,0.10092167846991638,0.9545454545454546,0.6636363636363638
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,6,classical,unsw_dos_m2_centroid,7,0.7412493166611013,0.7412493166611013,0.9642857142857145,1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,6,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-1.0,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,8,all,unsw_dos_m2_centroid,11,0.473594504567854,0.10575411267049167,0.8363636363636365,0.5090909090909091
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,8,classical,unsw_dos_m2_centroid,7,0.7412493166611013,0.7412493166611013,0.9642857142857145,1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,8,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-1.0,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,10,all,unsw_dos_m2_centroid,11,0.6087099960059279,0.0961121046325149,0.9272727272727275,0.5272727272727273
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,10,classical,unsw_dos_m2_centroid,7,0.7637626158259735,0.6910233190806426,0.9642857142857145,1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,10,quantum,unsw_dos_m2_centroid,4,0.9486832980505139,-0.9486832980505139,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,12,all,unsw_dos_m2_centroid,11,0.916526947242494,0.36288884205540367,0.9634803641019409,0.5205533720740343
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,12,classical,unsw_dos_m2_centroid,7,0.9063269671749657,0.9063269671749657,0.9456108576893005,0.8728715609439697
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,12,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-0.7999999999999999,0.7999999999999999,-0.7999999999999999
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,4,all,unsw_dos_m2_centroid,11,0.6945635499155962,0.6112159239257247,0.961278120390013,0.8792733518259361
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,4,classical,unsw_dos_m2_centroid,7,0.9543135154205278,0.9543135154205278,1.0,1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,4,quantum,unsw_dos_m2_centroid,4,0.39999999999999997,-0.7999999999999999,0.316227766016838,-0.9486832980505139
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,6,all,unsw_dos_m2_centroid,11,0.317262338011475,0.05057805388588732,0.8519384289712437,0.5785892004243207
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,6,classical,unsw_dos_m2_centroid,7,0.9543135154205278,0.9543135154205278,0.9910312089651149,0.9910312089651149
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,6,quantum,unsw_dos_m2_centroid,4,1.0,-1.0,1.0,-1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,8,all,unsw_dos_m2_centroid,11,0.4476996445462491,0.13524260095667942,0.8454545454545455,0.4272727272727273
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,8,classical,unsw_dos_m2_centroid,7,0.8964214570007952,0.8964214570007952,0.9642857142857145,1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,8,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-0.7999999999999999,1.0,-1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,10,all,unsw_dos_m2_centroid,11,0.5722477893950596,0.06513389472789297,0.9090909090909091,0.5727272727272729
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,10,classical,unsw_dos_m2_centroid,7,0.9063269671749657,0.9063269671749657,0.9285714285714288,0.9642857142857145
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,10,quantum,unsw_dos_m2_centroid,4,0.39999999999999997,-0.39999999999999997,1.0,-1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,12,all,unsw_dos_m2_centroid,11,0.7443873683187767,0.037219368415938835,0.7608220194556026,0.6287032256579232
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,12,classical,unsw_dos_m2_centroid,7,0.9063269671749657,0.9063269671749657,0.9910312089651149,0.9369749612033814
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,12,quantum,unsw_dos_m2_centroid,4,1.0,-1.0,0.6000000000000001,-0.6000000000000001
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,4,all,unsw_dos_m2_centroid,11,0.6776419565551778,0.5987384410658761,0.9727272727272729,0.9181818181818183
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,4,classical,unsw_dos_m2_centroid,7,0.9543135154205278,0.9543135154205278,1.0,1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,4,quantum,unsw_dos_m2_centroid,4,0.39999999999999997,-0.7999999999999999,0.39999999999999997,-0.7999999999999999
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,6,all,unsw_dos_m2_centroid,11,0.47568087233038964,0.2658216639493354,0.790909090909091,0.6000000000000001
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,6,classical,unsw_dos_m2_centroid,7,0.9543135154205278,0.9543135154205278,1.0,1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,6,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-1.0,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,8,all,unsw_dos_m2_centroid,11,0.5655546025421946,0.15173416165766196,0.9090909090909091,0.44545454545454555
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,8,classical,unsw_dos_m2_centroid,7,0.9543135154205278,0.9543135154205278,0.9642857142857145,1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,8,quantum,unsw_dos_m2_centroid,4,1.0,-1.0,1.0,-1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,10,all,unsw_dos_m2_centroid,11,0.5722477893950596,0.037219368415938835,0.8909090909090911,0.3272727272727273
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,10,classical,unsw_dos_m2_centroid,7,0.9063269671749657,0.9063269671749657,0.9285714285714288,0.9642857142857145
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,10,quantum,unsw_dos_m2_centroid,4,1.0,-1.0,1.0,-1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,12,all,unsw_dos_m2_centroid,11,0.9449938984001262,0.26606624323887046,0.6970405327946539,0.6833730713673077
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,12,classical,unsw_dos_m2_centroid,7,0.9636241116594316,0.9636241116594316,0.9910312089651149,0.9369749612033814
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,12,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-0.7999999999999999,0.6000000000000001,-0.6000000000000001
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,4,all,unsw_dos_m2_centroid,11,0.6389984659223487,0.5834333819291009,0.952166479438449,0.9157199156321926
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,4,classical,unsw_dos_m2_centroid,7,0.9543135154205278,0.9543135154205278,0.9910312089651149,0.9910312089651149
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,4,quantum,unsw_dos_m2_centroid,4,0.0,-0.7999999999999999,0.0,-0.7999999999999999
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,6,all,unsw_dos_m2_centroid,11,0.5642880936468349,0.2658216639493354,0.9363636363636365,0.6818181818181819
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,6,classical,unsw_dos_m2_centroid,7,0.9543135154205278,0.9543135154205278,1.0,1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,6,quantum,unsw_dos_m2_centroid,4,1.0,-1.0,1.0,-1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,8,all,unsw_dos_m2_centroid,11,0.43837256861820223,0.2658216639493354,0.7272727272727273,0.45454545454545453
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,8,classical,unsw_dos_m2_centroid,7,0.8964214570007952,0.8964214570007952,0.9642857142857145,1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,8,quantum,unsw_dos_m2_centroid,4,0.39999999999999997,-0.7999999999999999,0.39999999999999997,-0.7999999999999999
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,10,all,unsw_dos_m2_centroid,11,0.6094671578109986,0.046524210519923545,0.8727272727272729,0.5636363636363637
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,10,classical,unsw_dos_m2_centroid,7,0.9063269671749657,0.9063269671749657,0.9285714285714288,0.9642857142857145
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,10,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-0.7999999999999999,1.0,-1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,12,all,unsw_dos_m2_centroid,11,0.814173684098662,0.13026778945578593,0.7373976607709373,0.7189627192516639
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,12,classical,unsw_dos_m2_centroid,7,0.9636241116594316,0.9636241116594316,0.9910312089651149,0.9369749612033814
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,12,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-0.7999999999999999,0.6000000000000001,-0.6000000000000001
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,4,all,unsw_dos_m2_centroid,11,0.5955098946550214,0.5164187367711514,0.9795014022931412,0.8792733518259361
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,4,classical,unsw_dos_m2_centroid,7,0.9265616458263766,0.9265616458263766,0.9910312089651149,0.9910312089651149
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,4,quantum,unsw_dos_m2_centroid,4,0.39999999999999997,-0.39999999999999997,0.7999999999999999,-0.7999999999999999
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,6,all,unsw_dos_m2_centroid,11,0.7706746355884524,0.5413071845204607,0.9090909090909091,0.7636363636363637
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,6,classical,unsw_dos_m2_centroid,7,0.8829187134416479,0.8829187134416479,0.9642857142857145,0.9642857142857145
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,6,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-1.0,0.6000000000000001,-0.7999999999999999
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,8,all,unsw_dos_m2_centroid,11,0.701596353270436,0.4783611499571155,0.9157199156321926,0.6970405327946539
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,8,classical,unsw_dos_m2_centroid,7,0.9910312089651149,0.9910312089651149,0.9549937104572925,0.9549937104572925
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,8,quantum,unsw_dos_m2_centroid,4,0.39999999999999997,-0.7999999999999999,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,10,all,unsw_dos_m2_centroid,11,0.9174698042719671,0.45873490213598356,0.9818181818181818,0.6454545454545455
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,10,classical,unsw_dos_m2_centroid,7,0.9636241116594316,0.9636241116594316,1.0,1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,10,quantum,unsw_dos_m2_centroid,4,1.0,-0.7999999999999999,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,12,all,unsw_dos_m2_centroid,11,0.9397890525024557,0.353583999951419,0.9703897613415771,0.523919354714936
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,12,classical,unsw_dos_m2_centroid,7,0.9063269671749657,0.9063269671749657,0.8829187134416479,0.8829187134416479
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,12,quantum,unsw_dos_m2_centroid,4,0.7999999999999999,-1.0,1.0,-0.7999999999999999
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,4,all,unsw_dos_m2_centroid,11,0.7808300581110516,0.6027460097699346,0.9818181818181818,0.8727272727272729
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,4,classical,unsw_dos_m2_centroid,7,0.9910312089651149,0.9910312089651149,1.0,1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,4,quantum,unsw_dos_m2_centroid,4,0.632455532033676,-0.9486832980505139,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,6,all,unsw_dos_m2_centroid,11,0.697277051246695,0.6605782590758164,0.9090909090909091,0.8090909090909091
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,6,classical,unsw_dos_m2_centroid,7,0.9636241116594316,0.9636241116594316,0.9642857142857145,0.9642857142857145
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,6,quantum,unsw_dos_m2_centroid,4,0.39999999999999997,-0.19999999999999998,0.7999999999999999,-0.6000000000000001
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,8,all,unsw_dos_m2_centroid,11,0.881818181818182,0.6181818181818182,0.9658339408657952,0.7061521737462181
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,8,classical,unsw_dos_m2_centroid,7,0.8928571428571429,0.8928571428571429,0.9910312089651149,0.9910312089651149
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,8,quantum,unsw_dos_m2_centroid,4,0.39999999999999997,-0.7999999999999999,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,10,all,unsw_dos_m2_centroid,11,0.926644502314687,0.5504818825631803,0.9818181818181818,0.6363636363636364
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,10,classical,unsw_dos_m2_centroid,7,0.9636241116594316,0.9636241116594316,0.9642857142857145,0.9642857142857145
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,10,quantum,unsw_dos_m2_centroid,4,1.0,-0.7999999999999999,0.7999999999999999,-1.0
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,12,all,unsw_dos_m2_centroid,11,0.9609830238318592,0.3816344065935134,0.9703897613415771,0.5421426366180643
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,12,classical,unsw_dos_m2_centroid,7,0.9636241116594316,0.9636241116594316,0.9910312089651149,0.9910312089651149
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,12,quantum,unsw_dos_m2_centroid,4,0.9486832980505139,-0.9486832980505139,0.7999999999999999,-0.7999999999999999
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,4,all,unsw_dos_m2_centroid,11,0.748866254562646,0.5022883414749454,0.9886130432447054,0.9157199156321926
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,4,classical,unsw_dos_m2_centroid,7,0.8829187134416479,0.8829187134416479,0.9910312089651149,0.9910312089651149
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,4,quantum,unsw_dos_m2_centroid,4,0.9486832980505139,-0.9486832980505139,0.7999999999999999,-0.7999999999999999
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,6,all,unsw_dos_m2_centroid,11,0.6713087152126862,0.3724383967960793,0.9363636363636365,0.6454545454545455
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,6,classical,unsw_dos_m2_centroid,7,0.8829187134416479,0.8829187134416479,0.9642857142857145,0.9642857142857145
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,6,quantum,unsw_dos_m2_centroid,4,1.0,-0.7999999999999999,1.0,-0.7999999999999999
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,8,all,unsw_dos_m2_centroid,11,0.862421616015649,0.5504818825631803,0.9727272727272729,0.7636363636363637
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,8,classical,unsw_dos_m2_centroid,7,0.9636241116594316,0.9636241116594316,0.9642857142857145,0.9642857142857145
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,8,quantum,unsw_dos_m2_centroid,4,0.39999999999999997,-0.7999999999999999,0.7999999999999999,-1.0
