status,case,run,group,quantum_kernel,quantum_stratum,tier,shots,replicate,projection_condition,self_disagreement_from_exact,exact_accuracy_upper,shot_accuracy_upper,accuracy_upper_change,exact_nearest_cfg,shot_nearest_cfg,witness_identity_stable,exact_realized_accuracy_advantage,shot_realized_accuracy_advantage,realized_accuracy_advantage_change,exact_realized_bacc_advantage,shot_realized_bacc_advantage,realized_bacc_advantage_change,shot_quantum_ood_bacc
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,17,pre_psd,0.122,0.054,0.046,-0.008,matern25_med_x0.3__svc__d10,matern25_med__svc__d10,False,-0.03600000000000003,-0.018000000000000016,0.018000000000000016,-0.03698130122950816,-0.017770235655737654,0.019211065573770503,0.7433401639344263
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,17,independent_square_psd,0.176,0.064,0.168,0.10400000000000001,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d10,False,-0.03600000000000003,-0.07200000000000006,-0.03600000000000003,-0.03698130122950816,-0.07338627049180324,-0.036404969262295084,0.6877241290983607
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,17,independent_square_psd,0.176,0.054,0.162,0.10800000000000001,matern25_med_x0.3__svc__d10,matern15_med_x0.3__svc__d12,False,-0.03600000000000003,-0.07200000000000006,-0.03600000000000003,-0.03698130122950816,-0.07338627049180324,-0.036404969262295084,0.6877241290983607
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,17,nystrom_psd,0.126,0.064,0.114,0.05,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d10,False,-0.03600000000000003,-0.04200000000000004,-0.006000000000000005,-0.03698130122950816,-0.04312884221311475,-0.006147540983606592,0.7179815573770492
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,17,nystrom_psd,0.126,0.054,0.08,0.026000000000000002,matern25_med_x0.3__svc__d10,matern25_med_x0.3__svc__d12,False,-0.03600000000000003,-0.04200000000000004,-0.006000000000000005,-0.03698130122950816,-0.04312884221311475,-0.006147540983606592,0.7179815573770492
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,18,pre_psd,0.136,0.064,0.038,-0.026000000000000002,rbf_gscale_x10__svc__d12,rbf_gscale_x3__svc__d10,False,-0.03600000000000003,-0.01200000000000001,0.02400000000000002,-0.03698130122950816,-0.012006915983606592,0.024974385245901565,0.7491034836065573
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,18,pre_psd,0.136,0.054,0.036,-0.018000000000000002,matern25_med_x0.3__svc__d10,matern25_med__svc__d10,False,-0.03600000000000003,-0.01200000000000001,0.02400000000000002,-0.03698130122950816,-0.012006915983606592,0.024974385245901565,0.7491034836065573
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,18,independent_square_psd,0.2,0.064,0.176,0.11199999999999999,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d12,True,-0.03600000000000003,-0.08799999999999997,-0.051999999999999935,-0.03698130122950816,-0.0894915471311476,-0.05251024590163944,0.6716188524590163
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,18,independent_square_psd,0.2,0.054,0.17,0.11600000000000002,matern25_med_x0.3__svc__d10,matern25_med_x0.3__svc__d12,False,-0.03600000000000003,-0.08799999999999997,-0.051999999999999935,-0.03698130122950816,-0.0894915471311476,-0.05251024590163944,0.6716188524590163
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,18,nystrom_psd,0.166,0.064,0.126,0.062,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d12,True,-0.03600000000000003,-0.06600000000000006,-0.030000000000000027,-0.03698130122950816,-0.06666239754098358,-0.02968109631147542,0.6944480020491803
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,18,nystrom_psd,0.166,0.054,0.112,0.058,matern25_med_x0.3__svc__d10,matern25_med_x0.3__svc__d12,False,-0.03600000000000003,-0.06600000000000006,-0.030000000000000027,-0.03698130122950816,-0.06666239754098358,-0.02968109631147542,0.6944480020491803
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,19,pre_psd,0.132,0.064,0.046,-0.018000000000000002,rbf_gscale_x10__svc__d12,rbf_gscale_x3__svc__d10,False,-0.03600000000000003,-0.020000000000000018,0.016000000000000014,-0.03698130122950816,-0.01991547131147542,0.017065829918032738,0.7411949282786885
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,19,pre_psd,0.132,0.054,0.044,-0.010000000000000002,matern25_med_x0.3__svc__d10,matern25_med__svc__d10,False,-0.03600000000000003,-0.020000000000000018,0.016000000000000014,-0.03698130122950816,-0.01991547131147542,0.017065829918032738,0.7411949282786885
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,19,independent_square_psd,0.182,0.064,0.174,0.10999999999999999,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d10,False,-0.03600000000000003,-0.08599999999999997,-0.04999999999999993,-0.03698130122950816,-0.08763447745901642,-0.05065317622950827,0.6734759221311475
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,19,independent_square_psd,0.182,0.054,0.148,0.094,matern25_med_x0.3__svc__d10,matern15_med_x0.3__svc__d12,False,-0.03600000000000003,-0.08599999999999997,-0.04999999999999993,-0.03698130122950816,-0.08763447745901642,-0.05065317622950827,0.6734759221311475
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,19,nystrom_psd,0.142,0.064,0.126,0.062,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d10,False,-0.03600000000000003,-0.05400000000000005,-0.018000000000000016,-0.03698130122950816,-0.054943647540983576,-0.01796234631147542,0.7061667520491803
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,19,nystrom_psd,0.142,0.054,0.096,0.042,matern25_med_x0.3__svc__d10,matern15_med_x0.3__svc__d12,False,-0.03600000000000003,-0.05400000000000005,-0.018000000000000016,-0.03698130122950816,-0.054943647540983576,-0.01796234631147542,0.7061667520491803
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,20,pre_psd,0.128,0.064,0.05,-0.013999999999999999,rbf_gscale_x10__svc__d12,rbf_gscale__svc__d12,False,-0.03600000000000003,-0.016000000000000014,0.020000000000000018,-0.03698130122950816,-0.015817110655737654,0.021164190573770503,0.7452932889344263
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,20,pre_psd,0.128,0.054,0.05,-0.003999999999999997,matern25_med_x0.3__svc__d10,rbf_gscale__svc__d12,False,-0.03600000000000003,-0.016000000000000014,0.020000000000000018,-0.03698130122950816,-0.015817110655737654,0.021164190573770503,0.7452932889344263
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,20,independent_square_psd,0.198,0.064,0.174,0.10999999999999999,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d12,True,-0.03600000000000003,-0.08199999999999996,-0.04599999999999993,-0.03698130122950816,-0.08411244877049173,-0.047131147540983576,0.6769979508196722
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,20,independent_square_psd,0.198,0.054,0.168,0.11400000000000002,matern25_med_x0.3__svc__d10,matern25_med_x0.3__svc__d12,False,-0.03600000000000003,-0.08199999999999996,-0.04599999999999993,-0.03698130122950816,-0.08411244877049173,-0.047131147540983576,0.6769979508196722
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,20,nystrom_psd,0.13,0.064,0.102,0.03799999999999999,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d12,True,-0.03600000000000003,-0.04200000000000004,-0.006000000000000005,-0.03698130122950816,-0.04284067622950816,-0.005859375,0.7182697233606558
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,20,nystrom_psd,0.13,0.054,0.1,0.046000000000000006,matern25_med_x0.3__svc__d10,matern25_med_x0.3__svc__d12,False,-0.03600000000000003,-0.04200000000000004,-0.006000000000000005,-0.03698130122950816,-0.04284067622950816,-0.005859375,0.7182697233606558
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,21,pre_psd,0.124,0.064,0.054,-0.010000000000000002,rbf_gscale_x10__svc__d12,rbf_gscale__svc__d12,False,-0.03600000000000003,-0.016000000000000014,0.020000000000000018,-0.03698130122950816,-0.015817110655737654,0.021164190573770503,0.7452932889344263
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,21,pre_psd,0.124,0.054,0.052,-0.0020000000000000018,matern25_med_x0.3__svc__d10,laplacian_med_x0.3__svc__d8,False,-0.03600000000000003,-0.016000000000000014,0.020000000000000018,-0.03698130122950816,-0.015817110655737654,0.021164190573770503,0.7452932889344263
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,21,independent_square_psd,0.212,0.064,0.212,0.148,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d10,False,-0.03600000000000003,-0.09199999999999997,-0.05599999999999994,-0.03698130122950816,-0.09358990778688525,-0.056608606557377095,0.6675204918032787
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,21,independent_square_psd,0.212,0.054,0.17,0.11600000000000002,matern25_med_x0.3__svc__d10,matern15_med_x0.1__svc__d8,False,-0.03600000000000003,-0.09199999999999997,-0.05599999999999994,-0.03698130122950816,-0.09358990778688525,-0.056608606557377095,0.6675204918032787
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,21,nystrom_psd,0.15,0.064,0.134,0.07,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d12,True,-0.03600000000000003,-0.030000000000000027,0.006000000000000005,-0.03698130122950816,-0.03092981557377039,0.006051485655737765,0.7301805840163935
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,21,nystrom_psd,0.15,0.054,0.104,0.049999999999999996,matern25_med_x0.3__svc__d10,matern25_med_x0.3__svc__d12,False,-0.03600000000000003,-0.030000000000000027,0.006000000000000005,-0.03698130122950816,-0.03092981557377039,0.006051485655737765,0.7301805840163935
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,22,pre_psd,0.126,0.064,0.056,-0.008,rbf_gscale_x10__svc__d12,rbf_gscale__svc__d12,False,-0.03600000000000003,-0.010000000000000009,0.026000000000000023,-0.03698130122950816,-0.010149846311475419,0.026831454918032738,0.7509605532786885
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,22,pre_psd,0.126,0.054,0.054,0.0,matern25_med_x0.3__svc__d10,matern25_med__svc__d10,False,-0.03600000000000003,-0.010000000000000009,0.026000000000000023,-0.03698130122950816,-0.010149846311475419,0.026831454918032738,0.7509605532786885
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,22,independent_square_psd,0.224,0.064,0.22,0.156,rbf_gscale_x10__svc__d12,rbf_gscale_x3__svc__d12,False,-0.03600000000000003,-0.06000000000000005,-0.02400000000000002,-0.03698130122950816,-0.061475409836065587,-0.02449410860655743,0.6996349897540983
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,22,independent_square_psd,0.224,0.054,0.186,0.132,matern25_med_x0.3__svc__d10,matern15_med_x0.3__svc__d12,False,-0.03600000000000003,-0.06000000000000005,-0.02400000000000002,-0.03698130122950816,-0.061475409836065587,-0.02449410860655743,0.6996349897540983
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,22,nystrom_psd,0.152,0.064,0.144,0.07999999999999999,rbf_gscale_x10__svc__d12,rbf_gscale_x3__svc__d12,False,-0.03600000000000003,-0.028000000000000025,0.008000000000000007,-0.03698130122950816,-0.02897669057377039,0.008004610655737765,0.7321337090163935
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,22,nystrom_psd,0.152,0.054,0.122,0.068,matern25_med_x0.3__svc__d10,matern15_med_x0.3__svc__d12,False,-0.03600000000000003,-0.028000000000000025,0.008000000000000007,-0.03698130122950816,-0.02897669057377039,0.008004610655737765,0.7321337090163935
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,23,pre_psd,0.136,0.064,0.042,-0.022,rbf_gscale_x10__svc__d12,rbf_gscale_x3__svc__d10,False,-0.03600000000000003,-0.016000000000000014,0.020000000000000018,-0.03698130122950816,-0.01600922131147542,0.020972079918032738,0.7451011782786885
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,23,pre_psd,0.136,0.054,0.04,-0.013999999999999999,matern25_med_x0.3__svc__d10,matern25_med__svc__d10,False,-0.03600000000000003,-0.016000000000000014,0.020000000000000018,-0.03698130122950816,-0.01600922131147542,0.020972079918032738,0.7451011782786885
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,23,independent_square_psd,0.228,0.064,0.2,0.136,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d12,True,-0.03600000000000003,-0.06800000000000006,-0.03200000000000003,-0.03698130122950816,-0.06957607581967207,-0.03259477459016391,0.6915343237704918
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,23,independent_square_psd,0.228,0.054,0.192,0.138,matern25_med_x0.3__svc__d10,matern25_med_x0.3__svc__d8,False,-0.03600000000000003,-0.06800000000000006,-0.03200000000000003,-0.03698130122950816,-0.06957607581967207,-0.03259477459016391,0.6915343237704918
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,23,nystrom_psd,0.148,0.064,0.112,0.048,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d12,True,-0.03600000000000003,-0.028000000000000025,0.008000000000000007,-0.03698130122950816,-0.028592469262295084,0.008388831967213073,0.7325179303278688
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,23,nystrom_psd,0.148,0.054,0.098,0.044000000000000004,matern25_med_x0.3__svc__d10,matern25_med_x0.3__svc__d12,False,-0.03600000000000003,-0.028000000000000025,0.008000000000000007,-0.03698130122950816,-0.028592469262295084,0.008388831967213073,0.7325179303278688
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,24,pre_psd,0.132,0.064,0.05,-0.013999999999999999,rbf_gscale_x10__svc__d12,rbf_gscale__svc__d12,False,-0.03600000000000003,-0.016000000000000014,0.020000000000000018,-0.03698130122950816,-0.01600922131147542,0.020972079918032738,0.7451011782786885
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,24,pre_psd,0.132,0.054,0.044,-0.010000000000000002,matern25_med_x0.3__svc__d10,matern25_med__svc__d10,False,-0.03600000000000003,-0.016000000000000014,0.020000000000000018,-0.03698130122950816,-0.01600922131147542,0.020972079918032738,0.7451011782786885
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,24,independent_square_psd,0.192,0.064,0.18,0.11599999999999999,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d10,False,-0.03600000000000003,-0.06800000000000006,-0.03200000000000003,-0.03698130122950816,-0.06948002049180324,-0.032498719262295084,0.6916303790983607
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,full_115,512,24,independent_square_psd,0.192,0.054,0.172,0.118,matern25_med_x0.3__svc__d10,matern25_med_x0.1__svc__d8,False,-0.03600000000000003,-0.06800000000000006,-0.03200000000000003,-0.03698130122950816,-0.06948002049180324,-0.032498719262295084,0.6916303790983607
post-hoc exploratory finite-shot extension,01_ember_m2,m2_hist_byteent__ms42__q1000_id500_ood500__qs42__s42,ember_m2,pauli_xz_r1_full__as2,product_map,customary_30,512,24,nystrom_psd,0.158,0.064,0.138,0.07400000000000001,rbf_gscale_x10__svc__d12,rbf_gscale_x10__svc__d10,False,-0.03600000000000003,-0.050000000000000044,-0.014000000000000012,-0.03698130122950816,-0.05122950819672123,-0.014248206967213073,0.7098808913934427
