setting,qs,seed,group,regularization,selection,reference,budget_mode,quantum_ood,classical_ood,delta,ms,size,dataset
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,123,999,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9899014147621792,0.9918699186991872,-0.0019685039370079815,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,999,42,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9875518672199172,0.991701244813278,-0.00414937759336087,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,999,123,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9875518672199172,0.991701244813278,-0.00414937759336087,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,999,999,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9875518672199172,0.991701244813278,-0.00414937759336087,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,2024,42,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9941634241245136,0.9961089494163424,-0.0019455252918287869,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,2024,123,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9941634241245136,0.9961089494163424,-0.0019455252918287869,42,1000,toniot
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,2024,999,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9941634241245136,0.9961089494163424,-0.0019455252918287869,42,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,7,42,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9924242424242424,0.994318181818182,-0.0018939393939395588,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,7,123,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9924242424242424,0.994318181818182,-0.0018939393939395588,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,7,999,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9924242424242424,0.994318181818182,-0.0018939393939395588,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,42,42,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.994296577946768,0.994296577946768,0.0,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,42,123,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.994296577946768,0.994296577946768,0.0,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,42,999,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.994296577946768,0.994296577946768,0.0,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,123,42,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9811715481171548,0.9834399397233042,-0.0022683916061494447,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,123,123,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9811715481171548,0.9834399397233042,-0.0022683916061494447,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,123,999,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9811715481171548,0.9834399397233042,-0.0022683916061494447,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,999,42,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9915611814345991,0.9915611814345991,0.0,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,999,123,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9915611814345991,0.9915611814345991,0.0,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,999,999,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9915611814345991,0.9915611814345991,0.0,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,2024,42,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9876602564102565,0.9916666666666668,-0.004006410256410353,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,2024,123,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9876602564102565,0.9916666666666668,-0.004006410256410353,999,1000,toniot
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,2024,999,toniot_scanning_natural_cur,train_cv,ood_test,extended,native,0.9876602564102565,0.9916666666666668,-0.004006410256410353,999,1000,toniot
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9385282632353882,0.9365597592983804,0.0019685039370077595,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9385282632353882,0.9365597592983804,0.0019685039370077595,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,7,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9385282632353882,0.9365597592983804,0.0019685039370077595,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9441244239631336,0.9440284178187404,9.600614439320143e-05,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9441244239631336,0.9440284178187404,9.600614439320143e-05,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,42,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9441244239631336,0.9440284178187404,9.600614439320143e-05,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9456982793117248,0.9535414165666266,-0.007843137254901822,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9456982793117248,0.9535414165666266,-0.007843137254901822,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,123,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9456982793117248,0.9535414165666266,-0.007843137254901822,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9278712282815782,0.941158750061064,-0.013287521779485778,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9278712282815782,0.941158750061064,-0.013287521779485778,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,999,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9278712282815782,0.941158750061064,-0.013287521779485778,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9111197110423116,0.9126031991744066,-0.0014834881320949789,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9111197110423116,0.9126031991744066,-0.0014834881320949789,123,1000,unsw
unsw_dos__m2_centroid__ms123__q1000_id500_ood500,2024,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9111197110423116,0.9126031991744066,-0.0014834881320949789,123,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9382553021208484,0.9463385354141656,-0.008083233293317171,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9382553021208484,0.9463385354141656,-0.008083233293317171,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,7,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9382553021208484,0.9463385354141656,-0.008083233293317171,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9105222734254992,0.9163146441372249,-0.0057923707117256695,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9105222734254992,0.9163146441372249,-0.0057923707117256695,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,42,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9105222734254992,0.9163146441372249,-0.0057923707117256695,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9372227826616066,0.9451169717058172,-0.007894189044210576,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9372227826616066,0.9451169717058172,-0.007894189044210576,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,123,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9372227826616066,0.9451169717058172,-0.007894189044210576,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.933469972021602,0.9308510638297872,0.0026189081918147616,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.933469972021602,0.9308510638297872,0.0026189081918147616,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,999,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.933469972021602,0.9308510638297872,0.0026189081918147616,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9201405114487826,0.9313959296798208,-0.01125541823103815,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9201405114487826,0.9313959296798208,-0.01125541823103815,42,1000,unsw
unsw_dos__m2_centroid__ms42__q1000_id500_ood500,2024,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9201405114487826,0.9313959296798208,-0.01125541823103815,42,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.942465271109404,0.9464662953716152,-0.004001024262211161,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.942465271109404,0.9464662953716152,-0.004001024262211161,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,7,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.942465271109404,0.9464662953716152,-0.004001024262211161,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9099425590809452,0.9341189459031344,-0.024176386822189144,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9099425590809452,0.9341189459031344,-0.024176386822189144,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,42,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9099425590809452,0.9341189459031344,-0.024176386822189144,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9494430574227002,0.9573810895589272,-0.007938032136227013,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9494430574227002,0.9573810895589272,-0.007938032136227013,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,123,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9494430574227002,0.9573810895589272,-0.007938032136227013,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9287623891497132,0.9471830985915493,-0.018420709441836047,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9287623891497132,0.9471830985915493,-0.018420709441836047,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,999,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9287623891497132,0.9471830985915493,-0.018420709441836047,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,42,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9235909822866344,0.9341384863123994,-0.010547504025764987,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,123,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9235909822866344,0.9341384863123994,-0.010547504025764987,999,1000,unsw
unsw_dos__m2_centroid__ms999__q1000_id500_ood500,2024,999,unsw_dos_m2_centroid,train_cv,ood_test,extended,native,0.9235909822866344,0.9341384863123994,-0.010547504025764987,999,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,7,42,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8218743998463607,0.8362940912873695,-0.014419691441008853,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,7,123,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8218743998463607,0.8362940912873695,-0.014419691441008853,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,7,999,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8218743998463607,0.8362940912873695,-0.014419691441008853,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,42,42,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8592318534179,0.8665993977833302,-0.00736754436543019,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,42,123,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8592318534179,0.8665993977833302,-0.00736754436543019,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,42,999,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8592318534179,0.8665993977833302,-0.00736754436543019,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,42,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8648525387655823,0.8653806148085325,-0.0005280760429501319,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,123,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8648525387655823,0.8653806148085325,-0.0005280760429501319,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,123,999,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8648525387655823,0.8653806148085325,-0.0005280760429501319,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,999,42,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.863060280680418,0.8746299467123266,-0.011569666031908676,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,999,123,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8610839960954377,0.8746299467123266,-0.013545950616888902,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,999,999,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8610839960954377,0.8746299467123266,-0.013545950616888902,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,2024,42,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8475655610489767,0.8494935918974704,-0.0019280308484936892,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,2024,123,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8475655610489767,0.8494935918974704,-0.0019280308484936892,123,1000,unsw
unsw_dos__natural_cur__ms123__q1000_id500_ood500,2024,999,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8475655610489767,0.8494935918974704,-0.0019280308484936892,123,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,42,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8286898382736235,0.8241488724482362,0.004540965825387322,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,123,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8286898382736235,0.8241488724482362,0.004540965825387322,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,999,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8286898382736235,0.8241488724482362,0.004540965825387322,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,42,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.859775641025641,0.8610576923076924,-0.0012820512820513885,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,123,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.859775641025641,0.8610576923076924,-0.0012820512820513885,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,999,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.859775641025641,0.8610576923076924,-0.0012820512820513885,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,42,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8530848184977022,0.8465757153608429,0.006509103136859373,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,123,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8530848184977022,0.8465757153608429,0.006509103136859373,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,999,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8530848184977022,0.8465757153608429,0.006509103136859373,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,42,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8294538226005547,0.8453886724699018,-0.015934849869347123,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,123,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8294538226005547,0.8453886724699018,-0.015934849869347123,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,999,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8294538226005547,0.8453886724699018,-0.015934849869347123,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,42,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8613720375734106,0.8385847562048936,0.022787281368517043,42,1000,unsw
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,123,unsw_dos_natural_cur,train_cv,ood_test,extended,native,0.8613720375734106,0.8385847562048936,0.022787281368517043,42,1000,unsw
